datadate,gvkey,iid,conm,curcdd,ajexdi,cshoc,cshtrd,prccd,prchd,prcld,prcstd,qunit,trfd,epf,exchg,tpci,monthend
8/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1102659,94.99427815372378,184.6,181.5,10,1,1.56058307,Y,104,0,0
8/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,840126,93.89466411398999,187.2,183.5,10,1,1.56058307,Y,104,0,0
8/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,794259,94.31269734924312,185.45,183.65,10,1,1.56058307,Y,104,0,0
8/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,709996,93.84170053240148,185.9,184.35,10,1,1.56058307,Y,104,0,0
8/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,689834,93.93197567206224,185.55,183.65,10,1,1.56058307,Y,104,0,0
8/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,825646,92.92116950784077,184.65,183,10,1,1.56058307,Y,104,0,0
8/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1487699,92.03004007,181.8,178.65,10,1,1.56058307,Y,104,0,0
8/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,895376,92.64881632855106,180.35,177.5,10,1,1.56058307,Y,104,0,0
8/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,867966,93.03433794062356,182.6,180.5,10,1,1.56058307,Y,104,0,0
8/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1336517,90.79380412085594,181.78,173.6,10,1,1.56058307,Y,104,0,0
8/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1021286,90.18536777029023,175.94,173.6,10,1,1.56058307,Y,104,0,0
8/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1324125,89.05966418071445,172.78,170,10,1,1.56058307,Y,104,0,0
8/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,782519,89.24537495762246,174.68,172.34,10,1,1.56058307,Y,104,0,0
8/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,789928,89.05653978,174.24,173.2,10,1,1.56058307,Y,104,0,0
8/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,911805,88.69048851200627,173.8,171.82,10,1,1.56058307,Y,104,0,0
8/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,747696,89.00133288296487,174.84,173.16,10,1,1.56058307,Y,104,0,0
8/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,767543,89.44698249929026,174.98,173.34,10,1,1.56058307,Y,104,0,0
8/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,822870,90.69528322236242,178.38,175.38,10,1,1.56058307,Y,104,0,0
8/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1105882,89.53116433534079,179.28,175.82,10,1,1.56058307,Y,104,0,0
8/29/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,920507,89.81676802930201,177.38,175.16,10,1,1.56058307,Y,104,0,0
8/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,889335,89.86085512780404,177.42,175.54,10,1,1.56058307,Y,104,0,0
8/31/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1051715,90.06472456577298,176.1,174.82,10,1,1.56058307,Y,104,0,1
9/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,851043,90.81699176,178.72,174.82,10,1,1.56058307,Y,104,0,0
9/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1521069,88.53581157854816,178.46,171.3,10,1,1.56058307,Y,104,0,0
9/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1749163,87.28011718151667,172.2,167.28,10,1,1.56058307,Y,104,0,0
9/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2531932,83.77167002245506,166.66,158.72,10,1,1.56058307,Y,104,0,0
9/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2212857,83.29349319977538,159.02,155.2,10,1,1.56058307,Y,104,0,0
9/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1935792,83.40710099130305,162.56,157.22,10,1,1.56058307,Y,104,0,0
9/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1465895,82.13030117243355,161.62,156.56,10,1,1.56058307,Y,104,0,0
9/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3140330,78.55779059722632,158.3,148.58,10,1,1.56058307,Y,104,0,0
9/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2521846,80.98724957511351,157.28,151.66,10,1,1.56058307,Y,104,0,0
9/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1663925,81.10676682313567,158.8,156.8,10,1,1.56058307,Y,104,0,0
9/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1410782,81.03353150813966,158.5,156.52,10,1,1.56058307,Y,104,0,0
9/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1620462,82.24268065,160.26,156.18,10,1,1.56058307,Y,104,0,0
9/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1399815,82.27093428429748,161.32,159.68,10,1,1.56058307,Y,104,0,0
9/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1690994,82.01019903,163.38,160.52,10,1,1.56058307,Y,104,0,0
9/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2572957,81.42523137501807,163.1,159.96,10,1,1.56058307,Y,104,0,0
9/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,920248,82.10790052300204,162.38,160,10,1,1.56058307,Y,104,0,0
9/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1072883,81.68161281518493,164.16,161.28,10,1,1.56058307,Y,104,0,0
9/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1277919,80.98077975,162.84,159.12,10,1,1.56058307,Y,104,0,0
9/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1014466,81.04904775337961,162.44,159.66,10,1,1.56058307,Y,104,0,0
9/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1528663,80.97022055325527,163.18,159.18,10,1,1.56058307,Y,104,0,1
10/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1043146,82.73177961775968,165.9,162.08,10,1,1.56058307,Y,104,0,0
10/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1146932,83.56593561546799,166.42,161.8,10,1,1.56058307,Y,104,0,0
10/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,872840,82.61296937298103,166.76,164.68,10,1,1.56058307,Y,104,0,0
10/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1214285,82.51063385349958,166,161.7,10,1,1.56058307,Y,104,0,0
10/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1266483,81.95168346909803,162.94,159.16,10,1,1.56058307,Y,104,0,0
10/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1120827,81.62215282493166,160.02,157.44,10,1,1.56058307,Y,104,0,0
10/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1175660,82.09133393471383,159.82,155.04,10,1,1.56058307,Y,104,0,0
10/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2257935,78.93705963335906,158.6,150.04,10,1,1.56058307,Y,104,0,0
10/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3207614,80.47900701,155.68,140.34,10,1,1.56058307,Y,104,0,0
10/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2135748,80.25764387008671,157.14,148.76,10,1,1.56058307,Y,104,0,0
10/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1356426,80.53169922803647,150.6,147.14,10,1,1.56058307,Y,104,0,0
10/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1571398,81.59680523768365,155.26,149.54,10,1,1.56058307,Y,104,0,0
10/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3173648,84.73978552962532,166.16,159.82,10,1,1.56058307,Y,104,0,0
10/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1788881,82.47742847359191,160.14,155.32,10,1,1.56058307,Y,104,0,0
10/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2187478,81.72453571989124,157.76,152.56,10,1,1.56058307,Y,104,0,0
10/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1248756,81.48731298796196,157,151.86,10,1,1.56058307,Y,104,0,0
10/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2709561,80.22348028156917,150.1,143.64,10,1,1.56058307,Y,104,0,0
10/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2510631,77.42582688159918,149.66,142.04,10,1,1.56058307,Y,104,0,0
10/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2162234,79.65463576,148,138.26,10,1,1.56058307,Y,104,0,0
10/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2234011,79.43576301,146.54,142.64,10,1,1.56058307,Y,104,0,0
10/29/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1259575,78.17766721691537,149.86,145.16,10,1,1.56058307,Y,104,0,0
10/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2018426,79.46529686,148.92,144.62,10,1,1.56058307,Y,104,0,0
10/31/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2122032,79.57767706263796,152.22,148.72,10,1,1.56058307,Y,104,0,1
11/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1871232,79.69701076037599,152.68,148.86,10,1,1.56058307,Y,104,0,0
11/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2057043,79.87795013,158.1,152.22,10,1,1.56058307,Y,104,0,0
11/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1319378,78.58692258576735,153.26,148.8,10,1,1.56058307,Y,104,0,0
11/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1784185,80.95630742,155.56,149.08,10,1,1.56058307,Y,104,0,0
11/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1721647,80.07250931,156,153.38,10,1,1.56058307,Y,104,0,0
11/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2011603,79.27138127261037,159.24,152.82,10,1,1.56058307,Y,104,0,0
11/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1593001,78.79913666653843,152.98,150.54,10,1,1.56058307,Y,104,0,0
11/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1945673,77.90709067772727,155.62,148.24,10,1,1.56058307,Y,104,0,0
11/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1616497,79.47604886633451,153.84,149.46,10,1,1.56058307,Y,104,0,0
11/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1523510,79.87445777235195,154.24,149.02,10,1,1.56058307,Y,104,0,0
11/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1859463,80.39283298675825,153.34,149.48,10,1,1.56058307,Y,104,0,0
11/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3021457,78.09957813382992,153.36,147.46,10,1,1.56058307,Y,104,0,0
11/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1704676,76.66685375,150.48,143.8,10,1,1.56058307,Y,104,0,0
11/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2904959,76.15562084721567,142.58,136.28,10,1,1.56058307,Y,104,0,0
11/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2044635,77.26587352,146.06,142.72,10,1,1.56058307,Y,104,0,0
11/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,977063,76.4488569,144.52,142.34,10,1,1.56058307,Y,104,0,0
11/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1229309,76.98276962802598,144.98,142.34,10,1,1.56058307,Y,104,0,0
11/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1715642,77.00516556241006,148.76,144.7,10,1,1.56058307,Y,104,0,0
11/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1444513,78.17879921,148.92,146.18,10,1,1.56058307,Y,104,0,0
11/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1450366,78.79137345522135,151.54,148.48,10,1,1.56058307,Y,104,0,0
11/29/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1647261,79.27577057965311,153.28,150.18,10,1,1.56058307,Y,104,0,0
11/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1939870,78.24113478435912,150.32,148.02,10,1,1.56058307,Y,104,0,1
12/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2077129,79.84060733655228,155.48,152.7,10,1,1.56058307,Y,104,0,0
12/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1604931,80.00570661769243,155,152.72,10,1,1.56058307,Y,104,0,0
12/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1094115,78.96752869,151.96,149.32,10,1,1.56058307,Y,104,0,0
12/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1781722,78.59052548825015,147,142.62,10,1,1.56058307,Y,104,0,0
12/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1407084,76.89383416951067,146,141.56,10,1,1.56058307,Y,104,0,0
12/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1752759,77.97125600668728,143,138.7,10,1,1.56058307,Y,104,0,0
12/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1359802,77.84051539913273,145.58,141.9,10,1,1.56058307,Y,104,0,0
12/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1455686,78.15042910812366,147.2,143.6,10,1,1.56058307,Y,104,0,0
12/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1217330,77.35681066,147.4,143.54,10,1,1.56058307,Y,104,0,0
12/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1246215,77.50409283546641,145.4,139.64,10,1,1.56058307,Y,104,0,0
12/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1054911,78.66291747012119,144.58,141.2,10,1,1.56058307,Y,104,0,0
12/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1478947,78.59159916528603,144.84,141.56,10,1,1.56058307,Y,104,0,0
12/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1704218,77.07335845,142.56,138.06,10,1,1.56058307,Y,104,0,0
12/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2700361,74.84149108906156,137.92,134.16,10,1,1.56058307,Y,104,0,0
12/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3465516,73.76040560527754,134.2,130.86,10,1,1.56058307,Y,104,0,0
12/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,294730,72.88543745550345,133.78,130.3,10,1,1.56058307,Y,104,0,0
12/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,,72.82682788255241,,,5,1,1.56058307,Y,104,0,0
12/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,,72.76826543948302,,,5,1,1.56058307,Y,104,0,0
12/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1223946,75.10150326981092,135.48,131.16,10,1,1.56058307,Y,104,0,0
12/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1125834,75.58635713001523,137.64,133,10,1,1.56058307,Y,104,0,0
12/31/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,278125,75.46541076469852,137.64,135.7,10,1,1.56058307,Y,104,0,1
1/1/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,,75.40472655051386,,,5,1,1.56058307,Y,104,0,0
1/2/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1081432,75.61974818623054,138.28,132.96,10,1,1.56058307,Y,104,0,0
1/3/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1767143,73.21801497672087,133.9,130.12,10,1,1.56058307,Y,104,0,0
1/4/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1469304,71.95015595935243,134.36,131.14,10,1,1.56058307,Y,104,0,0
1/7/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1166373,73.80917229,137.32,134.88,10,1,1.56058307,Y,104,0,0
1/8/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1209734,72.54730377308705,138.92,135.26,10,1,1.56058307,Y,104,0,0
1/9/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1655082,74.63839223367104,141.46,137.68,10,1,1.56058307,Y,104,0,0
1/10/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,917269,73.84148521606319,140.6,138.74,10,1,1.56058307,Y,104,0,0
1/11/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1024943,74.04264437920574,141.5,139.74,10,1,1.56058307,Y,104,0,0
1/14/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1193495,73.39464628357207,140.82,138,10,1,1.56058307,Y,104,0,0
1/15/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1098455,73.37782270353371,141.34,138.5,10,1,1.56058307,Y,104,0,0
1/16/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1136189,72.65722721,140.86,138.6,10,1,1.56058307,Y,104,0,0
1/17/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1176437,71.73150317394231,138.18,136.28,10,1,1.56058307,Y,104,0,0
1/18/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1961371,72.99661777416281,143.04,138.4,10,1,1.56058307,Y,104,0,0
1/21/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,982472,73.43448712247103,144,142.24,10,1,1.56058307,Y,104,0,0
1/22/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1331203,72.55190116404563,142.9,140.08,10,1,1.56058307,Y,104,0,0
1/23/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,2957520,73.18610191,144.36,134.5,10,1,1.56058307,Y,104,0,0
1/24/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,2676605,76.10776579975494,149.12,142.56,10,1,1.56058307,Y,104,0,0
1/25/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,2185527,78.39065459910336,154.7,148.24,10,1,1.56058307,Y,104,0,0
1/28/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1848966,78.57328622000134,154.62,149.9,10,1,1.56058307,Y,104,0,0
1/29/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1304032,77.00350230040314,153.08,151.06,10,1,1.56058307,Y,104,0,0
1/30/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1141320,77.05701724690205,154.44,152.2,10,1,1.56058307,Y,104,0,0
1/31/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1330148,77.31974503514442,154.9,151.24,10,1,1.56058307,Y,104,0,1
2/1/2019,61214,01W,ASML HOLDING NV,EUR,1,431464705,1351072,78.15219605785408,155.5,152.96,10,1,1.56058307,Y,104,0,0
2/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1344089,78.53994286940662,156.66,155.4,10,1,1.56058307,Y,104,0,0
2/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1565640,78.28795789123461,159.18,155.9,10,1,1.56058307,Y,104,0,0
2/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1786487,80.75645231539876,164,158.3,10,1,1.56058307,Y,104,0,0
2/7/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1939385,80.06283027111644,165.32,160,10,1,1.56058307,Y,104,0,0
2/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1318772,79.33657248383736,160.18,156.66,10,1,1.56058307,Y,104,0,0
2/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1088515,79.02779804070593,160.56,158.16,10,1,1.56058307,Y,104,0,0
2/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1078930,79.48845020970766,161.36,159.2,10,1,1.56058307,Y,104,0,0
2/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1258735,79.25205740435044,162.5,160.32,10,1,1.56058307,Y,104,0,0
2/14/2019,61214,01W,ASML HOLDING NV,EUR,1,425659401,1233319,80.06610905,163.7,161.58,10,1,1.56058307,Y,104,0,0
2/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1450759,79.02014686,164.48,161.36,10,1,1.56058307,Y,104,0,0
2/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,681289,78.23327679090556,163.24,161.78,10,1,1.56058307,Y,104,0,0
2/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,821767,77.94746864721574,162.52,159.86,10,1,1.56058307,Y,104,0,0
2/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,872858,77.63341358742053,162.2,159.8,10,1,1.56058307,Y,104,0,0
2/21/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1076553,77.10679599512873,162.4,159.64,10,1,1.56058307,Y,104,0,0
2/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,856132,78.05148071248792,163.3,161.5,10,1,1.56058307,Y,104,0,0
2/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,894955,78.76751568821788,165.74,163.68,10,1,1.56058307,Y,104,0,0
2/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,927975,77.73122699,164.52,162.94,10,1,1.56058307,Y,104,0,0
2/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,853146,76.98412585441255,162.74,160.18,10,1,1.56058307,Y,104,0,0
2/28/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1069362,76.60489521568184,161.38,157.06,10,1,1.56058307,Y,104,0,1
3/1/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1041872,76.37282547435797,163.04,161.12,10,1,1.56058307,Y,104,0,0
3/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,964106,77.25772841436498,165,161.62,10,1,1.56058307,Y,104,0,0
3/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,842799,77.08725627,164.18,162.4,10,1,1.56058307,Y,104,0,0
3/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,895839,75.66123774304037,164.08,160.68,10,1,1.56058307,Y,104,0,0
3/7/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1616478,75.23761323108054,160.9,158.36,10,1,1.56058307,Y,104,0,0
3/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1201512,75.40904188497609,158.38,155.22,10,1,1.56058307,Y,104,0,0
3/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,971666,76.04930262359936,161.42,157.92,10,1,1.56058307,Y,104,0,0
3/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1000431,76.42538797977791,162.4,160.24,10,1,1.56058307,Y,104,0,0
3/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1033215,75.78913446122945,162.6,160.98,10,1,1.56058307,Y,104,0,0
3/14/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1140068,75.18249954305345,163.08,160.64,10,1,1.56058307,Y,104,0,0
3/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,3620393,78.01646366687956,170.1,162.52,10,1,1.56058307,Y,104,0,0
3/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,827030,76.66854596574578,169.98,167.02,10,1,1.56058307,Y,104,0,0
3/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,958642,76.38184920940522,169.62,167.3,10,1,1.56058307,Y,104,0,0
3/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,966751,76.27259754786493,168.2,166.18,10,1,1.56058307,Y,104,0,0
3/21/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1244379,77.80500526273791,169.98,165.8,10,1,1.56058307,Y,104,0,0
3/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1264398,77.76742374557092,171.98,166.72,10,1,1.56058307,Y,104,0,0
3/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1008890,77.07500330936563,165.94,163.16,10,1,1.56058307,Y,104,0,0
3/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1174308,76.77027876806166,166.3,163.68,10,1,1.56058307,Y,104,0,0
3/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1696944,75.43363352784648,166.96,162.86,10,1,1.56058307,Y,104,0,0
3/28/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,733944,75.50897712235836,164.76,162.52,10,1,1.56058307,Y,104,0,0
3/29/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1209698,76.70628595168772,167.2,164.04,10,1,1.56058307,Y,104,0,1
4/1/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1072075,77.10838672943112,170.8,168.52,10,1,1.56058307,Y,104,0,0
4/2/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,921803,77.64043497699039,173.4,170.92,10,1,1.56058307,Y,104,0,0
4/3/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1461872,78.35969598128526,176.22,174.38,10,1,1.56058307,Y,104,0,0
4/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1080706,78.81151374,177.48,175,10,1,1.56058307,Y,104,0,0
4/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1064136,79.76919501,179.48,176.88,10,1,1.56058307,Y,104,0,0
4/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1031252,80.05876604921384,179.74,178.72,10,1,1.56058307,Y,104,0,0
4/9/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1197765,80.17995451278416,181.5,175.4,10,1,1.56058307,Y,104,0,0
4/10/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1027921,79.25832424947242,179.88,177.1,10,1,1.56058307,Y,104,0,0
4/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1206458,78.47395017877334,176.76,173.74,10,1,1.56058307,Y,104,0,0
4/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,876901,79.34409449867609,178.72,175.3,10,1,1.56058307,Y,104,0,0
4/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,946092,78.41413593565208,179.84,176.34,10,1,1.56058307,Y,104,0,0
4/16/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1253125,79.48474361728589,180.36,175.7,10,1,1.56058307,Y,104,0,0
4/17/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1971373,79.23681854295518,185.42,178.24,10,1,1.56058307,Y,104,0,0
4/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1859025,80.39634985711109,184.26,178,10,1,1.56058307,Y,104,0,0
4/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,,80.33170051292868,,,5,1,1.56058307,Y,104,0,0
4/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,,80.26710316,,,5,1,1.56058307,Y,104,0,0
4/23/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,923948,79.87511738361346,183.48,181.48,10,1,1.56058307,Y,104,0,0
4/24/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1076770,80.97023282781552,185.58,182.16,10,1,1.56058307,Y,104,0,0
4/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1154911,81.08130238885316,186.02,183.12,10,1,1.56058307,Y,104,0,0
4/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1577963,80.54532980817794,185.48,181.9,10,1,1.57832273,Y,104,0,0
4/29/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,849951,80.55681752777753,185.32,183.54,10,1,1.57832273,Y,104,0,0
